ASVID	Taxon	Domain	Phylum	Class	Order	Family	Genus	Species	Confidence	ScientificName	ScientificName_unique
8b3109cb98bc379c4c094dbcf8bc2b2a	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__uncultured; s__uncultured_bacterium	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	NA	NA	0.737702272448861	f__Verrucomicrobiaceae_isolate	f__Verrucomicrobiaceae_isolate.3
8b3ef88b790db307e6e1fc17896142a5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Legionellaceae	g__Legionella	NA	0.999999990091544	g__Legionella_unknown	g__Legionella_unknown.3
8b9ede8e4455abbacd8d8d787eb6383d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	NA	NA	0.949630615437768	f__Enterobacteriaceae_unknown	f__Enterobacteriaceae_unknown.1
8ba4c5a32f0ec14e54ca74edf9165df7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	g__Vibrio	NA	0.909601730230415	g__Vibrio_unknown	g__Vibrio_unknown.1
8bdb40a9b492fac7dfdd9a0e917e9ed0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Brevibacillales; f__Brevibacillaceae; g__Brevibacillus	d__Bacteria	p__Firmicutes	c__Bacilli	o__Brevibacillales	f__Brevibacillaceae	g__Brevibacillus	NA	0.999986031072669	g__Brevibacillus_unknown	g__Brevibacillus_unknown.2
8ce12e88f6b59bb09494567f0d678092	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	NA	0.994765177673599	g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium_unknown	g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium_unknown
8d26d4230a94bd5334448ff6cb4b8a69	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Akkermansia; s__Akkermansia_glycaniphila	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Akkermansiaceae	g__Akkermansia	s__Akkermansia_glycaniphila	0.999999967240996	s__Akkermansia_glycaniphila	s__Akkermansia_glycaniphila
8e09caaee61bd482522f087e96e093de	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Geobacillus	d__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Geobacillus	NA	0.987286493109229	g__Geobacillus_unknown	g__Geobacillus_unknown.5
8e2131c12d7b74bf8a35b0aec9de8f58	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__env.OPS_17; g__env.OPS_17	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__env.OPS_17	g__env.OPS_17	NA	0.999999999332855	g__env.OPS_17_unknown	g__env.OPS_17_unknown.1
8e289de531164ca8f0bb981791c332c3	d__Bacteria; p__Deinococcota; c__Deinococci; o__Thermales; f__Thermaceae; g__Thermus	d__Bacteria	p__Deinococcota	c__Deinococci	o__Thermales	f__Thermaceae	g__Thermus	NA	0.999999999999931	g__Thermus_unknown	g__Thermus_unknown.1
8e53132374397c334ee9f914a57b3edd	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Vagococcaceae; g__Vagococcus	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Vagococcaceae	g__Vagococcus	NA	0.999753714760742	g__Vagococcus_unknown	g__Vagococcus_unknown.1
8e86630f5236d005b75249185d4e2d08	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.998784659701138	g__Pseudomonas_unknown	g__Pseudomonas_unknown.54
8f3a14568ac186a4869f917668730657	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micropepsales; f__Micropepsaceae; g__uncultured; s__uncultured_Hyphomicrobiaceae	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Micropepsales	f__Micropepsaceae	NA	NA	0.943317149595928	f__Micropepsaceae_isolate	f__Micropepsaceae_isolate
8f49f479dd354667c02fd7520249f8dd	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus_decolorationis	d__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	s__Bacillus_decolorationis	0.73607032066267	s__Bacillus_decolorationis	s__Bacillus_decolorationis
9097fcc892eee96c6884654ba3f7bfcf	d__Bacteria; p__Armatimonadota; c__Fimbriimonadia; o__Fimbriimonadales; f__Fimbriimonadaceae; g__Fimbriimonadaceae	d__Bacteria	p__Armatimonadota	c__Fimbriimonadia	o__Fimbriimonadales	f__Fimbriimonadaceae	g__Fimbriimonadaceae	NA	0.997124109679765	g__Fimbriimonadaceae_unknown	g__Fimbriimonadaceae_unknown
910c45a51b5ceeb1901be5803dc949f8	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__Candidatus_Udaeobacter	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Chthoniobacterales	f__Chthoniobacteraceae	g__Candidatus_Udaeobacter	NA	0.999788028367377	g__Candidatus_Udaeobacter_unknown	g__Candidatus_Udaeobacter_unknown.2
918912e14f8397ca7db23052e1a0b0fc	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peribacteria; f__Candidatus_Peribacteria; g__Candidatus_Peribacteria; s__metagenome	d__Bacteria	p__Patescibacteria	c__Gracilibacteria	o__Candidatus_Peribacteria	f__Candidatus_Peribacteria	g__Candidatus_Peribacteria	NA	0.930046086628856	g__Candidatus_Peribacteria_isolate	g__Candidatus_Peribacteria_isolate.10
91d5915bf751a40ab77c9fab2ee913d8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	NA	0.99991405250715	g__Flavobacterium_unknown	g__Flavobacterium_unknown.12
922f741ee774d85fd38a26312d4e9dda	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.99996044519574	g__Pseudomonas_unknown	g__Pseudomonas_unknown.55
931815a9e5ef14759c59882e9152675b	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Liptonbacteria; f__Candidatus_Liptonbacteria; g__Candidatus_Liptonbacteria	d__Bacteria	p__Patescibacteria	c__Parcubacteria	o__Candidatus_Liptonbacteria	f__Candidatus_Liptonbacteria	g__Candidatus_Liptonbacteria	NA	0.992211608593656	g__Candidatus_Liptonbacteria_unknown	g__Candidatus_Liptonbacteria_unknown
93234676188a71a3d96809c07dfbec21	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.999448957814561	g__Pseudomonas_unknown	g__Pseudomonas_unknown.56
93bda56447695455fc53c71ccd97b7c1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__Chryseobacterium_sp.	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__Chryseobacterium_sp.	0.738268156991824	s__Chryseobacterium_sp.	s__Chryseobacterium_sp.
93d4915457add235599b996772a557e4	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Absconditabacteriales_(SR1); f__Absconditabacteriales_(SR1); g__Absconditabacteriales_(SR1); s__uncultured_candidate	d__Bacteria	p__Patescibacteria	c__Gracilibacteria	o__Absconditabacteriales_(SR1)	f__Absconditabacteriales_(SR1)	g__Absconditabacteriales_(SR1)	NA	0.999684725157855	g__Absconditabacteriales_(SR1)_isolate	g__Absconditabacteriales_(SR1)_isolate.1
940fb1d8b724c3e7531dc107b38cdfb7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Yersiniaceae	g__Serratia	NA	0.732317661880031	g__Serratia_unknown	g__Serratia_unknown.4
945184b6386c192c0066e0a98a154780	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	NA	NA	0.922886111373991	f__Enterobacteriaceae_unknown	f__Enterobacteriaceae_unknown.2
9476a3675a65b54fa2c1cb7775ecbda3	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peribacteria; f__Candidatus_Peribacteria; g__Candidatus_Peribacteria; s__metagenome	d__Bacteria	p__Patescibacteria	c__Gracilibacteria	o__Candidatus_Peribacteria	f__Candidatus_Peribacteria	g__Candidatus_Peribacteria	NA	0.988868794331471	g__Candidatus_Peribacteria_isolate	g__Candidatus_Peribacteria_isolate.11
9490831f0e20dbae4c12c0bf632a13f2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Schlegelella; s__uncultured_bacterium	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Schlegelella	NA	0.743775828225043	g__Schlegelella_isolate	g__Schlegelella_isolate.3
95848d55788d5785bc00d7f385e072a7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Pedobacter	NA	0.971674826996531	g__Pedobacter_unknown	g__Pedobacter_unknown.1
95a639a8a9a776a314396fc22863c436	d__Bacteria; p__Deinococcota; c__Deinococci; o__Thermales; f__Thermaceae; g__Thermus	d__Bacteria	p__Deinococcota	c__Deinococci	o__Thermales	f__Thermaceae	g__Thermus	NA	0.999999999999977	g__Thermus_unknown	g__Thermus_unknown.2
95b91385c5b10c90d30aa2229eb4ae0f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae; g__uncultured; s__metagenome	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Diplorickettsiales	f__Diplorickettsiaceae	NA	NA	0.82110659959996	f__Diplorickettsiaceae_isolate	f__Diplorickettsiaceae_isolate
95d3fcf5ea5ca72d328f35b1a024aae0	d__Bacteria; p__Cyanobacteria; c__Vampirivibrionia; o__Caenarcaniphilales; f__Caenarcaniphilales; g__Caenarcaniphilales; s__uncultured_bacterium	d__Bacteria	p__Cyanobacteria	c__Vampirivibrionia	o__Caenarcaniphilales	f__Caenarcaniphilales	g__Caenarcaniphilales	NA	0.999997515632148	g__Caenarcaniphilales_isolate	g__Caenarcaniphilales_isolate.2
95e821d778b268bed35b330d61273aa8	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	NA	0.999946386776031	g__Lactococcus_unknown	g__Lactococcus_unknown.1
964f1749e0f748ed6a691d701071104f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Geobacillus	d__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Geobacillus	NA	0.985331349938739	g__Geobacillus_unknown	g__Geobacillus_unknown.6
9664cae1104ed11cba60a2552c35cae7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	NA	NA	0.930362394199527	f__Enterobacteriaceae_unknown	f__Enterobacteriaceae_unknown.3
968073a15680cb56fc9373b548737426	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Stenotrophomonas	NA	0.999904536287675	g__Stenotrophomonas_unknown	g__Stenotrophomonas_unknown.15
96bd6bdcd266489d5d47b38ff4b6f499	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriae; f__Acidobacteriae; g__Paludibaculum; s__uncultured_bacterium	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Acidobacteriae	f__Acidobacteriae	g__Paludibaculum	NA	0.779983012655369	g__Paludibaculum_isolate	g__Paludibaculum_isolate.1
96e5eeeeeeee0cbefc348d3cc8a6ca05	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Gracilibacteria; f__Gracilibacteria; g__Gracilibacteria; s__metagenome	d__Bacteria	p__Patescibacteria	c__Gracilibacteria	o__Gracilibacteria	f__Gracilibacteria	g__Gracilibacteria	NA	0.995791599830044	g__Gracilibacteria_isolate	g__Gracilibacteria_isolate.1
971e4cce7f23c8079cbab388c89903b1	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Oligoflexales; f__uncultured; g__uncultured	d__Bacteria	p__Bdellovibrionota	c__Oligoflexia	o__Oligoflexales	NA	NA	NA	0.999999984125837	o__Oligoflexales_isolate_unknown	o__Oligoflexales_isolate_unknown
97220c578fcf25e1fed0146da16b157f	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Parcubacteria; f__Parcubacteria; g__Parcubacteria; s__uncultured_bacterium	d__Bacteria	p__Patescibacteria	c__Parcubacteria	o__Parcubacteria	f__Parcubacteria	g__Parcubacteria	NA	0.861672528079278	g__Parcubacteria_isolate	g__Parcubacteria_isolate.11
972fa40ee287e81546c58d0e6de07146	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peribacteria; f__Candidatus_Peribacteria; g__Candidatus_Peribacteria; s__uncultured_bacterium	d__Bacteria	p__Patescibacteria	c__Gracilibacteria	o__Candidatus_Peribacteria	f__Candidatus_Peribacteria	g__Candidatus_Peribacteria	NA	0.976317240686409	g__Candidatus_Peribacteria_isolate	g__Candidatus_Peribacteria_isolate.12
9731a9d18d5dad579298869c0c9fd92a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.999824289688292	g__Pseudomonas_unknown	g__Pseudomonas_unknown.57
97652ced2fceb5ac3fc17209865b2709	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	NA	0.997102692288313	g__Acinetobacter_unknown	g__Acinetobacter_unknown.3
978a573ba5252c317e15d8962fd74d80	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Rhodococcus; s__Rhodococcus_tukisamuensis	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Nocardiaceae	g__Rhodococcus	s__Rhodococcus_tukisamuensis	0.745187716089369	s__Rhodococcus_tukisamuensis	s__Rhodococcus_tukisamuensis
9925c1c0f8733a383182dce99c7f3c06	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	NA	0.999999998363065	g__Bdellovibrio_unknown	g__Bdellovibrio_unknown.2
99c7f85fc9ace254554faaba8bb5f163	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	NA	0.999999397141994	g__Flavobacterium_unknown	g__Flavobacterium_unknown.13
99df3e7af69c644c2aa9b513ec6e261d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Sphingobacterium	NA	0.999999999095032	g__Sphingobacterium_unknown	g__Sphingobacterium_unknown.5
9a77724952a48ec9fc2580ce2d8dee26	d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__Parachlamydiaceae; g__Neochlamydia; s__endosymbiont_of	d__Bacteria	p__Verrucomicrobiota	c__Chlamydiae	o__Chlamydiales	f__Parachlamydiaceae	g__Neochlamydia	s__endosymbiont_of	0.773983132955829	s__endosymbiont_of	s__endosymbiont_of
9ac3bb1d7dedb08a012692a6f536b5af	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas	NA	0.999999210838992	g__Sphingomonas_unknown	g__Sphingomonas_unknown.3
9ad12b526212b095292ecfdd7b46fac9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Curvibacter	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Curvibacter	NA	0.734892047330585	g__Curvibacter_unknown	g__Curvibacter_unknown
9b0c862836681a0f990f4304489f9faa	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__Candidatus_Udaeobacter; s__uncultured_Verrucomicrobia	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Chthoniobacterales	f__Chthoniobacteraceae	g__Candidatus_Udaeobacter	NA	0.742120081753563	g__Candidatus_Udaeobacter_isolate	g__Candidatus_Udaeobacter_isolate
9b37f44190c6fcafb1e6d43630558c23	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Boudabousia_marimammalium	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	g__Actinomyces	s__Boudabousia_marimammalium	0.998059594331308	s__Boudabousia_marimammalium	s__Boudabousia_marimammalium
9b51d7c5c3598696c5ba1052430b947d	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Kocuria	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Micrococcaceae	g__Kocuria	NA	0.987640224749036	g__Kocuria_unknown	g__Kocuria_unknown.2
9c049df35d261e7343480476dd89b9c8	d__Bacteria; p__Elusimicrobiota; c__Lineage_IIa; o__Lineage_IIa; f__Lineage_IIa; g__Lineage_IIa	d__Bacteria	p__Elusimicrobiota	c__Lineage_IIa	o__Lineage_IIa	f__Lineage_IIa	g__Lineage_IIa	NA	0.999981761846881	g__Lineage_IIa_unknown	g__Lineage_IIa_unknown
9c649ff2fb6ca1b5f7a0c77d28e19d0c	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__67-14; g__67-14; s__uncultured_bacterium	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Solirubrobacterales	f__67-14	g__67-14	NA	0.945911217382346	g__67-14_isolate	g__67-14_isolate
9c7422a3a4ea092153a2fbc0fe158fa7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Hydrogenophaga	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Hydrogenophaga	NA	0.846481234762388	g__Hydrogenophaga_unknown	g__Hydrogenophaga_unknown.1
9c93e2caf18e7205d18504c5d99befcb	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peribacteria; f__Candidatus_Peribacteria; g__Candidatus_Peribacteria; s__uncultured_bacterium	d__Bacteria	p__Patescibacteria	c__Gracilibacteria	o__Candidatus_Peribacteria	f__Candidatus_Peribacteria	g__Candidatus_Peribacteria	NA	0.989371576153948	g__Candidatus_Peribacteria_isolate	g__Candidatus_Peribacteria_isolate.13
9ce7e697367499c26f59258e4719af51	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__uncultured; s__uncultured_bacterium	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	NA	NA	0.759089003326419	f__Cyclobacteriaceae_isolate	f__Cyclobacteriaceae_isolate
9d7de788baaa237d3db1761d6be55393	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Opitutales	f__Opitutaceae	NA	NA	0.999999999999997	f__Opitutaceae_unknown	f__Opitutaceae_unknown
9ddf5794f853c46da2000e1bd93551a1	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Silvanigrellales; f__Silvanigrellaceae; g__Silvanigrella; s__metagenome	d__Bacteria	p__Bdellovibrionota	c__Oligoflexia	o__Silvanigrellales	f__Silvanigrellaceae	g__Silvanigrella	NA	0.988226610197631	g__Silvanigrella_isolate	g__Silvanigrella_isolate
9e2fa6293bb8af7dec92f5068e2e4fc8	d__Bacteria; p__Chloroflexi; c__KD4-96; o__KD4-96; f__KD4-96; g__KD4-96; s__uncultured_bacterium	d__Bacteria	p__Chloroflexi	c__KD4-96	o__KD4-96	f__KD4-96	g__KD4-96	NA	0.983549526364272	g__KD4-96_isolate	g__KD4-96_isolate
9e6c957ecebd4617b5f786de0a657988	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured; s__uncultured_Devosia	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Saprospiraceae	NA	NA	0.933319260252531	f__Saprospiraceae_isolate	f__Saprospiraceae_isolate.2
9eeaa718c73652348faff53c506f2723	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Geobacillus	d__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Geobacillus	NA	0.988764292455897	g__Geobacillus_unknown	g__Geobacillus_unknown.7
9f10ad79c9fd3d0d6a7b41cae19cf1f4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.998139173394934	g__Pseudomonas_unknown	g__Pseudomonas_unknown.58
9f2bf0c67b45279cca0f2ebad198aae7	d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae; g__uncultured	d__Bacteria	p__Chloroflexi	c__Chloroflexia	o__Chloroflexales	f__Roseiflexaceae	NA	NA	0.999999639035306	f__Roseiflexaceae_isolate_unknown	f__Roseiflexaceae_isolate_unknown
